"success","task","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","advice_direction","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","correct_1","rt_1","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","correct_2","rt_2","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response","question_order"
"","confidence_second","html-keyboard-response","1070","77792020","0.0-327.0-6.0","627.5","Confidence judgment (second response)","","","-1","-1","","","","right","75.75","50","75.75","true","63","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1071","77792021","0.0-328.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","14","134","236","300","64","right","75.75","true","2827.6999999284744","2","no","right","right","75.75","true","true","627.5","","","","","","",""
"","block_message","html-button-response","1072","77805475","0.0-329.0","13453","block message","0","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","attncheck","html-button-response","1073","77833251","0.0-330.0","27776","attncheck","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Continue","","","","",""
"","fixation","html-keyboard-response","1074","77834537","0.0-331.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1075","77835040","0.0-331.0-1.0","null","[Dot display: left=300, right=237, diff=63]","null","","-1","-1","300","237","63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1076","77836819","0.0-331.0-2.0","1775.5999999046326","Confidence judgement (first response)","","","-1","-1","","","","left","95.75","95.75","50","true","63","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1077","77838001","0.0-331.0-3.0-0.0","1181","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1078","77838803","0.0-331.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1079","77839375","0.0-331.0-6.0","571.1999999284744","Confidence judgment (second response)","","","-1","-1","","","","left","95.75","95.75","50","true","63","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1080","77839375","0.0-332.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","9","0","135","300","237","63","left","95.75","true","1775.5999999046326","1","no","right","left","95.75","false","true","571.1999999284744","","","","","","",""
"","fixation","html-keyboard-response","1081","77840595","0.0-333.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1082","77841098","0.0-333.0-1.0","null","[Dot display: left=300, right=237, diff=63]","null","","-1","-1","300","237","63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1083","77843370","0.0-333.0-2.0","2270.399999976158","Confidence judgement (first response)","","","-1","-1","","","","left","95","95","50","true","63","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1084","77844632","0.0-333.0-5.0-0.0","1262","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1085","77845449","0.0-333.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1086","77846022","0.0-333.0-6.0","556.2000000476837","Confidence judgment (second response)","","","-1","-1","","","","left","95","95","50","true","63","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1087","77846023","0.0-334.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","9","1","136","300","237","63","left","95","true","2270.399999976158","3","no","right","left","95","false","true","556.2000000476837","","","","","","",""
"","fixation","html-keyboard-response","1088","77847269","0.0-335.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1089","77847772","0.0-335.0-1.0","null","[Dot display: left=300, right=237, diff=63]","null","","-1","-1","300","237","63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1090","77849939","0.0-335.0-2.0","2166.100000023842","Confidence judgement (first response)","","","-1","-1","","","","left","51","51","50","true","63","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1091","77850884","0.0-335.0-4.0-0.0","944","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1092","77851686","0.0-335.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1093","77853736","0.0-335.0-6.0","2049.2999999523163","Confidence judgment (second response)","","","-1","-1","","","","left","66.75","66.75","50","true","63","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1094","77853737","0.0-336.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","9","2","137","300","237","63","left","51","true","2166.100000023842","2","no","left","left","66.75","true","true","2049.2999999523163","","","","","","",""
"","attncheck","html-button-response","1095","77855223","0.0-337.0","1485","attncheck","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Continue","","","","",""
"","fixation","html-keyboard-response","1096","77856619","0.0-338.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1097","77857122","0.0-338.0-1.0","null","[Dot display: left=237, right=300, diff=63]","null","","-1","-1","237","300","63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1098","77859345","0.0-338.0-2.0","2220.5","Confidence judgement (first response)","","","-1","-1","","","","right","61","50","61","true","62","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1099","77860828","0.0-338.0-3.0-0.0","1483","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1100","77861629","0.0-338.0-3.0-1.0-0.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1101","77862267","0.0-338.0-6.0","636.2000000476837","Confidence judgment (second response)","","","-1","-1","","","","right","61","50","61","true","62","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1102","77862268","0.0-339.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","9","3","138","237","300","63","right","61","true","2220.5","1","yes","right","right","61","true","true","636.2000000476837","","","","","","",""
"","fixation","html-keyboard-response","1103","77863719","0.0-340.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1104","77864222","0.0-340.0-1.0","null","[Dot display: left=238, right=300, diff=62]","null","","-1","-1","238","300","62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1105","77866119","0.0-340.0-2.0","1896","Confidence judgement (first response)","","","-1","-1","","","","right","81","50","81","true","62","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1106","77867318","0.0-340.0-3.0-0.0","1199","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1107","77868120","0.0-340.0-3.0-1.0-0.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1108","77868708","0.0-340.0-6.0","587.2999999523163","Confidence judgment (second response)","","","-1","-1","","","","right","81","50","81","true","62","","","","","","","","","","","","","","","","","","","","","","","","","","",""
