"rt","stimulus","response","task","trial_type","trial_index","time_elapsed","internal_node_id","participant_age","participant_gender","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","advice_direction","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response"
"1415","[advice choice Y,N]","0","advice_choice","html-button-response","709","1320414","0.0-202.0-3.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","710","1321216","0.0-202.0-3.0-1.0-0.0","28","male","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"3077","Confidence judgment (second response)","","confidence_second","html-keyboard-response","711","1324297","0.0-202.0-6.0","28","male","","-1","-1","","","","left","53.4765625","53.4765625","50","true","55","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","712","1324299","0.0-203.0","28","male","","","","","","","","","","","","","","","5","8","83","300","246","54","right","70.75","1","yes","left","left","53.4765625","true","","","","","",""
"1247","block message","0","block_message","html-button-response","713","1325547","0.0-204.0","28","male","","","","","","","","","","","","","6","","","","","","","","","","","","","","","","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","714","1326025","0.0-205.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=245, diff=55]","null","numerosity","html-keyboard-response","715","1326536","0.0-205.0-1.0","28","male","","-1","-1","300","245","55","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1583","Confidence judgement (first response)","","confidence_first","html-keyboard-response","716","1328121","0.0-205.0-2.0","28","male","","-1","-1","","","","right","67.75","50","67.75","false","55","","","","","","","","","","","","","","","","","","","","","",""
"1225","noAdvice","0","no_advice_display","html-button-response","717","1329347","0.0-205.0-5.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","718","1330149","0.0-205.0-5.0-1.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1800","Confidence judgment (second response)","","confidence_second","html-keyboard-response","719","1331953","0.0-205.0-6.0","28","male","","-1","-1","","","","right","67.2734375","50","67.2734375","false","55","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","720","1331955","0.0-206.0","28","male","","","","","","","","","","","","","","","5","9","84","300","245","55","right","67.75","3","yes","left","right","67.2734375","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","721","1332394","0.0-207.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=245, right=300, diff=55]","null","numerosity","html-keyboard-response","722","1332903","0.0-207.0-1.0","28","male","","-1","-1","245","300","55","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1809","Confidence judgement (first response)","","confidence_first","html-keyboard-response","723","1334713","0.0-207.0-2.0","28","male","","-1","-1","","","","right","86.5","50","86.5","true","55","","","","","","","","","","","","","","","","","","","","","",""
"815","[advice choice Y,N]","0","advice_choice","html-button-response","724","1335530","0.0-207.0-3.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: right]","null","show_advice","html-keyboard-response","725","1336332","0.0-207.0-3.0-1.0-0.0","28","male","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","",""
"1379","Confidence judgment (second response)","","confidence_second","html-keyboard-response","726","1337714","0.0-207.0-6.0","28","male","","-1","-1","","","","right","97.7734375","50","97.7734375","true","55","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","727","1337716","0.0-208.0","28","male","","","","","","","","","","","","","","","5","10","85","245","300","55","right","86.5","1","yes","right","right","97.7734375","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","728","1337919","0.0-209.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=245, right=300, diff=55]","null","numerosity","html-keyboard-response","729","1338430","0.0-209.0-1.0","28","male","","-1","-1","245","300","55","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2349.000000000233","Confidence judgement (first response)","","confidence_first","html-keyboard-response","730","1340780","0.0-209.0-2.0","28","male","","-1","-1","","","","right","53.25","50","53.25","true","55","","","","","","","","","","","","","","","","","","","","","",""
"749","forcedAdvice","0","forced_advice_display","html-button-response","731","1341531","0.0-209.0-4.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: right]","null","show_advice","html-keyboard-response","732","1342332","0.0-209.0-4.0-1.0","28","male","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","",""
"1245","Confidence judgment (second response)","","confidence_second","html-keyboard-response","733","1343580","0.0-209.0-6.0","28","male","","-1","-1","","","","right","57.7734375","50","57.7734375","true","55","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","734","1343581","0.0-210.0","28","male","","","","","","","","","","","","","","","5","11","86","245","300","55","right","53.25","2","yes","right","right","57.7734375","true","","","","","",""
"2281","attncheck","0","attncheck","html-button-response","735","1345864","0.0-211.0","28","male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Stop","","","",""
"null","fixation","null","fixation","html-keyboard-response","736","1346332","0.0-212.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=245, right=300, diff=55]","null","numerosity","html-keyboard-response","737","1346842","0.0-212.0-1.0","28","male","","-1","-1","245","300","55","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1675","Confidence judgement (first response)","","confidence_first","html-keyboard-response","738","1348518","0.0-212.0-2.0","28","male","","-1","-1","","","","right","81.5","50","81.5","true","55","","","","","","","","","","","","","","","","","","","","","",""
"777","noAdvice","0","no_advice_display","html-button-response","739","1349295","0.0-212.0-5.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","740","1350098","0.0-212.0-5.0-1.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1662","Confidence judgment (second response)","","confidence_second","html-keyboard-response","741","1351763","0.0-212.0-6.0","28","male","","-1","-1","","","","right","80.7734375","50","80.7734375","true","55","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","742","1351764","0.0-213.0","28","male","","","","","","","","","","","","","","","5","12","87","245","300","55","right","81.5","3","yes","right","right","80.7734375","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","743","1352060","0.0-214.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=245, right=300, diff=55]","null","numerosity","html-keyboard-response","744","1352570","0.0-214.0-1.0","28","male","","-1","-1","245","300","55","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1441","Confidence judgement (first response)","","confidence_first","html-keyboard-response","745","1354013","0.0-214.0-2.0","28","male","","-1","-1","","","","right","88.5","50","88.5","true","55","","","","","","","","","","","","","","","","","","","","","",""
"1132","forcedAdvice","0","forced_advice_display","html-button-response","746","1355146","0.0-214.0-4.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: right]","null","show_advice","html-keyboard-response","747","1355947","0.0-214.0-4.0-1.0","28","male","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","",""
"1231","Confidence judgment (second response)","","confidence_second","html-keyboard-response","748","1357181","0.0-214.0-6.0","28","male","","-1","-1","","","","right","100","50","100","true","55","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","749","1357182","0.0-215.0","28","male","","","","","","","","","","","","","","","5","13","88","245","300","55","right","88.5","2","yes","right","right","100","true","","","","","",""
