"success","task","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","correct_1","rt_1","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","correct_2","rt_2","advice_direction","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response","question_order"
"","consolidated-trial-data","consolidated-trial-data","1093","1443069","0.0-330.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","9","3","138","263","300","37","right","85.25","true","1169.4000000059605","1","no","right","right","85.25","true","","939.8000000119209","","","","","","","",""
"","fixation","html-keyboard-response","1094","1444516","0.0-331.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1095","1445023","0.0-331.0-1.0","null","[Dot display: left=300, right=263, diff=37]","null","","-1","-1","300","263","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1096","1540066","0.0-331.0-2.0","95039.40000000596","Confidence judgement (first response)","","","-1","-1","","","","left","51.5","51.5","50","true","37","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1097","1541286","0.0-331.0-4.0-0.0","1218","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1098","1542091","0.0-331.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","left","","","","","","",""
"","confidence_second","html-keyboard-response","1099","1543301","0.0-331.0-6.0","1207.1000000089407","Confidence judgment (second response)","","","-1","-1","","","","left","51.5","51.5","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1100","1543304","0.0-332.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","9","4","139","300","263","37","left","51.5","true","95039.40000000596","2","no","left","left","51.5","true","","1207.1000000089407","","","","","","","",""
"","fixation","html-keyboard-response","1101","1544672","0.0-333.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1102","1545180","0.0-333.0-1.0","null","[Dot display: left=300, right=263, diff=37]","null","","-1","-1","300","263","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1103","1546855","0.0-333.0-2.0","1671.5","Confidence judgement (first response)","","","-1","-1","","","","left","52.25","52.25","50","true","37","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1104","1547553","0.0-333.0-4.0-0.0","696","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1105","1548357","0.0-333.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","left","","","","","","",""
"","confidence_second","html-keyboard-response","1106","1549209","0.0-333.0-6.0","849.5999999940395","Confidence judgment (second response)","","","-1","-1","","","","left","52.25","52.25","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1107","1549212","0.0-334.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","9","5","140","300","263","37","left","52.25","true","1671.5","2","no","left","left","52.25","true","","849.5999999940395","","","","","","","",""
"","fixation","html-keyboard-response","1108","1550652","0.0-335.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1109","1551158","0.0-335.0-1.0","null","[Dot display: left=263, right=300, diff=37]","null","","-1","-1","263","300","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1110","1552105","0.0-335.0-2.0","942.7999999970198","Confidence judgement (first response)","","","-1","-1","","","","right","75","50","75","true","37","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1111","1553228","0.0-335.0-3.0-0.0","1121","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1112","1554032","0.0-335.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1113","1554859","0.0-335.0-6.0","824.7999999970198","Confidence judgment (second response)","","","-1","-1","","","","right","75","50","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1114","1554862","0.0-336.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","9","6","141","263","300","37","right","75","true","942.7999999970198","1","no","left","right","75","false","","824.7999999970198","","","","","","","",""
"","fixation","html-keyboard-response","1115","1556209","0.0-337.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1116","1556716","0.0-337.0-1.0","null","[Dot display: left=300, right=263, diff=37]","null","","-1","-1","300","263","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1117","1557986","0.0-337.0-2.0","1265.7000000029802","Confidence judgement (first response)","","","-1","-1","","","","left","77.75","77.75","50","true","37","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1118","1559034","0.0-337.0-5.0-0.0","1045","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1119","1559837","0.0-337.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1120","1560635","0.0-337.0-6.0","795.2000000029802","Confidence judgment (second response)","","","-1","-1","","","","left","77.75","77.75","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1121","1560638","0.0-338.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","9","7","142","300","263","37","left","77.75","true","1265.7000000029802","3","no","left","left","77.75","true","","795.2000000029802","","","","","","","",""
"","fixation","html-keyboard-response","1122","1561992","0.0-339.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1123","1562498","0.0-339.0-1.0","null","[Dot display: left=300, right=263, diff=37]","null","","-1","-1","300","263","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1124","1564011","0.0-339.0-2.0","1510.4000000059605","Confidence judgement (first response)","","","-1","-1","","","","left","89.75","89.75","50","true","37","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1125","1564880","0.0-339.0-4.0-0.0","867","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1126","1565683","0.0-339.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","left","","","","","","",""
"","confidence_second","html-keyboard-response","1127","1566638","0.0-339.0-6.0","950.7999999970198","Confidence judgment (second response)","","","-1","-1","","","","left","89.75","89.75","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1128","1566641","0.0-340.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","9","8","143","300","263","37","left","89.75","true","1510.4000000059605","2","no","left","left","89.75","true","","950.7999999970198","","","","","","","",""
"","fixation","html-keyboard-response","1129","1568011","0.0-341.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1130","1568519","0.0-341.0-1.0","null","[Dot display: left=263, right=300, diff=37]","null","","-1","-1","263","300","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1131","1569755","0.0-341.0-2.0","1232","Confidence judgement (first response)","","","-1","-1","","","","right","87.5","50","87.5","true","37","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1132","1570619","0.0-341.0-5.0-0.0","862","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
