"success","task","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","advice_direction","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","correct_1","rt_1","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","correct_2","rt_2","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response","question_order"
"","fixation","html-keyboard-response","1054","2027101","0.0-321.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1055","2027610","0.0-321.0-1.0","null","[Dot display: left=300, right=273, diff=27]","null","","-1","-1","300","273","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1056","2030357","0.0-321.0-2.0","2743.2000000476837","Confidence judgement (first response)","","","-1","-1","","","","left","89.5","89.5","50","true","27","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1057","2031439","0.0-321.0-5.0-0.0","1080","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1058","2032243","0.0-321.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1059","2034156","0.0-321.0-6.0","1909.2999999523163","Confidence judgment (second response)","","","-1","-1","","","","left","89.5","89.5","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1060","2034158","0.0-322.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","13","133","300","273","27","left","89.5","true","2743.2000000476837","3","yes","right","left","89.5","false","","1909.2999999523163","","","","","","",""
"","attncheck","html-button-response","1061","2035823","0.0-323.0","1661","attncheck","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Next","","","","",""
"","fixation","html-keyboard-response","1062","2037186","0.0-324.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1063","2037694","0.0-324.0-1.0","null","[Dot display: left=273, right=300, diff=27]","null","","-1","-1","273","300","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1064","2040958","0.0-324.0-2.0","3259.2000000476837","Confidence judgement (first response)","","","-1","-1","","","","right","61.25","50","61.25","true","27","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1065","2042007","0.0-324.0-4.0-0.0","1046","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1066","2042810","0.0-324.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1067","2045506","0.0-324.0-6.0","2692.899999856949","Confidence judgment (second response)","","","-1","-1","","","","right","99","50","99","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1068","2045508","0.0-325.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","14","134","273","300","27","right","61.25","true","3259.2000000476837","2","yes","right","right","99","true","","2692.899999856949","","","","","","",""
"","block_message","html-button-response","1069","2070541","0.0-326.0","25028","block message","0","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","html-keyboard-response","1070","2071832","0.0-327.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1071","2072339","0.0-327.0-1.0","null","[Dot display: left=300, right=273, diff=27]","null","","-1","-1","300","273","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1072","2076339","0.0-327.0-2.0","3996.4000000953674","Confidence judgement (first response)","","","-1","-1","","","","left","87.25","87.25","50","true","27","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1073","2091674","0.0-327.0-3.0-0.0","15332","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1074","2092477","0.0-327.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1075","2093757","0.0-327.0-6.0","1275.7999999523163","Confidence judgment (second response)","","","-1","-1","","","","left","87.25","87.25","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1076","2093759","0.0-328.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","9","0","135","300","273","27","left","87.25","true","3996.4000000953674","1","no","right","left","87.25","false","","1275.7999999523163","","","","","","",""
"","attncheck","html-button-response","1077","2095458","0.0-329.0","1694","attncheck","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Next","","","","",""
"","fixation","html-keyboard-response","1078","2096800","0.0-330.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1079","2097308","0.0-330.0-1.0","null","[Dot display: left=300, right=273, diff=27]","null","","-1","-1","300","273","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1080","2099673","0.0-330.0-2.0","2361.5999999046326","Confidence judgement (first response)","","","-1","-1","","","","left","81","81","50","true","27","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1081","2100973","0.0-330.0-4.0-0.0","1298","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1082","2101777","0.0-330.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1083","2104157","0.0-330.0-6.0","2375.7000000476837","Confidence judgment (second response)","","","-1","-1","","","","left","99.5","99.5","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1084","2104159","0.0-331.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","9","1","136","300","273","27","left","81","true","2361.5999999046326","2","no","left","left","99.5","true","","2375.7000000476837","","","","","","",""
"","fixation","html-keyboard-response","1085","2105421","0.0-332.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1086","2105930","0.0-332.0-1.0","null","[Dot display: left=273, right=300, diff=27]","null","","-1","-1","273","300","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1087","2108492","0.0-332.0-2.0","2557.0999999046326","Confidence judgement (first response)","","","-1","-1","","","","right","69","50","69","true","27","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1088","2109974","0.0-332.0-3.0-0.0","1480","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1089","2110778","0.0-332.0-3.0-1.0-0.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1090","2113390","0.0-332.0-6.0","2608.600000143051","Confidence judgment (second response)","","","-1","-1","","","","left","99","99","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1091","2113392","0.0-333.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","9","2","137","273","300","27","right","69","true","2557.0999999046326","1","yes","left","left","99","false","","2608.600000143051","","","","","","",""
"","fixation","html-keyboard-response","1092","2114770","0.0-334.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1093","2115278","0.0-334.0-1.0","null","[Dot display: left=273, right=300, diff=27]","null","","-1","-1","273","300","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
