"success","task","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","advice_direction","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","correct_1","rt_1","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","correct_2","rt_2","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response","question_order"
"","confidence_second","html-keyboard-response","1014","2956747","0.0-306.0-6.0","2244.5","Confidence judgment (second response)","","","-1","-1","","","","left","97.75","97.75","50","true","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1015","2956749","0.0-307.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","7","127","300","254","46","left","85.5","true","1969.6000000238419","1","yes","left","left","97.75","true","true","2244.5","","","","","","",""
"","fixation","html-keyboard-response","1016","2958156","0.0-308.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1017","2958668","0.0-308.0-1.0","null","[Dot display: left=300, right=254, diff=46]","null","","-1","-1","300","254","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1018","2961441","0.0-308.0-2.0","2769.100000023842","Confidence judgement (first response)","","","-1","-1","","","","left","86","86","50","true","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1019","2962848","0.0-308.0-3.0-0.0","1405","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1020","2963650","0.0-308.0-3.0-1.0-0.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1021","2966335","0.0-308.0-6.0","2682.899999976158","Confidence judgment (second response)","","","-1","-1","","","","left","98","98","50","true","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1022","2966338","0.0-309.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","8","128","300","254","46","left","86","true","2769.100000023842","1","yes","left","left","98","true","true","2682.899999976158","","","","","","",""
"","fixation","html-keyboard-response","1023","2967724","0.0-310.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1024","2968234","0.0-310.0-1.0","null","[Dot display: left=254, right=300, diff=46]","null","","-1","-1","254","300","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1025","2970277","0.0-310.0-2.0","2039.3000000715256","Confidence judgement (first response)","","","-1","-1","","","","right","86.25","50","86.25","true","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1026","2971549","0.0-310.0-4.0-0.0","1271","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1027","2972354","0.0-310.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1028","2974993","0.0-310.0-6.0","2637","Confidence judgment (second response)","","","-1","-1","","","","right","98.5","50","98.5","true","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1029","2975000","0.0-311.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","9","129","254","300","46","right","86.25","true","2039.3000000715256","2","yes","right","right","98.5","true","true","2637","","","","","","",""
"","fixation","html-keyboard-response","1030","2976425","0.0-312.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1031","2976936","0.0-312.0-1.0","null","[Dot display: left=254, right=300, diff=46]","null","","-1","-1","254","300","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1032","2980144","0.0-312.0-2.0","3205.3000000715256","Confidence judgement (first response)","","","-1","-1","","","","right","83","50","83","true","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1033","2981398","0.0-312.0-5.0-0.0","1252","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1034","2982201","0.0-312.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1035","2983853","0.0-312.0-6.0","1649.1000000238419","Confidence judgment (second response)","","","-1","-1","","","","right","82.75","50","82.75","true","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1036","2983855","0.0-313.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","10","130","254","300","46","right","83","true","3205.3000000715256","3","yes","right","right","82.75","true","true","1649.1000000238419","","","","","","",""
"","fixation","html-keyboard-response","1037","2985351","0.0-314.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1038","2985863","0.0-314.0-1.0","null","[Dot display: left=254, right=300, diff=46]","null","","-1","-1","254","300","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1039","2987751","0.0-314.0-2.0","1884.2000000476837","Confidence judgement (first response)","","","-1","-1","","","","right","81.75","50","81.75","true","45","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1040","2989178","0.0-314.0-3.0-0.0","1426","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1041","2989980","0.0-314.0-3.0-1.0-0.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1042","2993472","0.0-314.0-6.0","3489.399999976158","Confidence judgment (second response)","","","-1","-1","","","","right","99.5","50","99.5","true","45","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1043","2993473","0.0-315.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","11","131","254","300","46","right","81.75","true","1884.2000000476837","1","yes","right","right","99.5","true","true","3489.399999976158","","","","","","",""
"","fixation","html-keyboard-response","1044","2994955","0.0-316.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1045","2995465","0.0-316.0-1.0","null","[Dot display: left=255, right=300, diff=45]","null","","-1","-1","255","300","45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1046","3001110","0.0-316.0-2.0","5641.800000071526","Confidence judgement (first response)","","","-1","-1","","","","left","84.5","84.5","50","false","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1047","3002244","0.0-316.0-5.0-0.0","1133","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1048","3003057","0.0-316.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1049","3004643","0.0-316.0-6.0","1583.6999999284744","Confidence judgment (second response)","","","-1","-1","","","","left","83.75","83.75","50","false","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1050","3004645","0.0-317.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","12","132","255","300","45","left","84.5","false","5641.800000071526","3","yes","right","left","83.75","true","false","1583.6999999284744","","","","","","",""
"","fixation","html-keyboard-response","1051","3006147","0.0-318.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1052","3006665","0.0-318.0-1.0","null","[Dot display: left=300, right=254, diff=46]","null","","-1","-1","300","254","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
