"success","task","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","correct_1","rt_1","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","correct_2","rt_2","advice_direction","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response","question_order"
"","numerosity","html-keyboard-response","911","1145827","0.0-277.0-1.0","null","[Dot display: left=251, right=300, diff=49]","null","","-1","-1","251","300","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","912","1146914","0.0-277.0-2.0","1083.9000000059605","Confidence judgement (first response)","","","-1","-1","","","","right","95.25","50","95.25","true","49","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","913","1147844","0.0-277.0-4.0-0.0","929","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","914","1148647","0.0-277.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","left","","","","","","",""
"","confidence_second","html-keyboard-response","915","1149861","0.0-277.0-6.0","1213.2999999970198","Confidence judgment (second response)","","","-1","-1","","","","right","95.25","50","95.25","true","49","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","916","1149863","0.0-278.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","7","8","113","251","300","49","right","95.25","true","1083.9000000059605","2","no","left","right","95.25","false","true","1213.2999999970198","","","","","","","",""
"","fixation","html-keyboard-response","917","1151183","0.0-279.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","918","1151686","0.0-279.0-1.0","null","[Dot display: left=251, right=300, diff=49]","null","","-1","-1","251","300","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","919","1152811","0.0-279.0-2.0","1123.2999999970198","Confidence judgement (first response)","","","-1","-1","","","","right","78.75","50","78.75","true","49","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","920","1153461","0.0-279.0-5.0-0.0","649","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","921","1154263","0.0-279.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","922","1155013","0.0-279.0-6.0","746.5","Confidence judgment (second response)","","","-1","-1","","","","right","78.75","50","78.75","true","49","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","923","1155015","0.0-280.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","7","9","114","251","300","49","right","78.75","true","1123.2999999970198","3","no","left","right","78.75","false","true","746.5","","","","","","","",""
"","fixation","html-keyboard-response","924","1156479","0.0-281.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","925","1156985","0.0-281.0-1.0","null","[Dot display: left=300, right=251, diff=49]","null","","-1","-1","300","251","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","926","1158428","0.0-281.0-2.0","1440.5","Confidence judgement (first response)","","","-1","-1","","","","left","92","92","50","true","49","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","927","1159094","0.0-281.0-4.0-0.0","665","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","928","1159897","0.0-281.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","left","","","","","","",""
"","confidence_second","html-keyboard-response","929","1160395","0.0-281.0-6.0","496.29999999701977","Confidence judgment (second response)","","","-1","-1","","","","left","92","92","50","true","49","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","930","1160397","0.0-282.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","7","10","115","300","251","49","left","92","true","1440.5","2","no","left","left","92","true","true","496.29999999701977","","","","","","","",""
"","attncheck","html-button-response","931","1162029","0.0-283.0","1630","attncheck","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Next","","","","",""
"","fixation","html-keyboard-response","932","1163375","0.0-284.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","933","1163879","0.0-284.0-1.0","null","[Dot display: left=300, right=251, diff=49]","null","","-1","-1","300","251","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","934","1164978","0.0-284.0-2.0","1097.2000000029802","Confidence judgement (first response)","","","-1","-1","","","","right","71.25","50","71.25","false","49","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","935","1166294","0.0-284.0-3.0-0.0","1315","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","936","1167098","0.0-284.0-3.0-1.0-0.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","left","","","","","","",""
"","confidence_second","html-keyboard-response","937","1173078","0.0-284.0-6.0","5977.20000000298","Confidence judgment (second response)","","","-1","-1","","","","right","68.75","50","68.75","false","49","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","938","1173079","0.0-285.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","7","11","116","300","251","49","right","71.25","false","1097.2000000029802","1","yes","left","right","68.75","true","false","5977.20000000298","","","","","","","",""
"","attncheck","html-button-response","939","1174445","0.0-286.0","1364","attncheck","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Continue","","","","",""
"","fixation","html-keyboard-response","940","1175841","0.0-287.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","941","1176345","0.0-287.0-1.0","null","[Dot display: left=251, right=300, diff=49]","null","","-1","-1","251","300","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","942","1177779","0.0-287.0-2.0","1431.4000000059605","Confidence judgement (first response)","","","-1","-1","","","","right","69","50","69","true","49","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","943","1178462","0.0-287.0-4.0-0.0","682","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","944","1179266","0.0-287.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","right","","","","","","",""
"","confidence_second","html-keyboard-response","945","1179963","0.0-287.0-6.0","694.2000000029802","Confidence judgment (second response)","","","-1","-1","","","","right","69","50","69","true","49","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","946","1179965","0.0-288.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","7","12","117","251","300","49","right","69","true","1431.4000000059605","2","yes","right","right","69","true","true","694.2000000029802","","","","","","","",""
"","fixation","html-keyboard-response","947","1181195","0.0-289.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","948","1181699","0.0-289.0-1.0","null","[Dot display: left=300, right=251, diff=49]","null","","-1","-1","300","251","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","949","1183795","0.0-289.0-2.0","2093.5","Confidence judgement (first response)","","","-1","-1","","","","left","94.5","94.5","50","true","49","","","","","","","","","","","","","","","","","","","","","","","","","","",""
